college_code,branch_code,allotted_category,year,opening_rank,closing_rank,seats_filled
2627,AD,OC,2025,75430,185866,9
2627,AD,SC,2025,227203,227863,2
2627,AD,SCA,2025,195834,195834,1
2627,BM,BC,2025,223346,238014,5
2627,BM,MBC,2025,200192,233626,8
2627,BM,OC,2025,121740,195371,17
2627,BM,SC,2025,195936,230109,7
2627,BM,SCA,2025,200241,237695,2
2627,BT,BC,2025,233346,237943,2
2627,BT,MBC,2025,224887,238083,3
2627,BT,OC,2025,125706,220274,16
2627,BT,SC,2025,227996,237111,3
2627,BT,SCA,2025,221541,223406,2
2627,CE,BC,2025,208117,230180,4
2627,CE,MBC,2025,237748,237748,1
2627,CE,OC,2025,152753,199463,9
2627,CE,SC,2025,220397,231645,4
2627,CE,SCA,2025,224171,224171,1
2627,CS,BC,2025,176067,226650,10
2627,CS,BCM,2025,189079,189079,1
2627,CS,MBC,2025,167876,234519,9
2627,CS,OC,2025,89981,164005,16
2627,CS,SC,2025,204171,238721,4
2627,CS,SCA,2025,202940,202940,1
2627,EC,BC,2025,189397,230674,9
2627,EC,BCM,2025,231845,231845,1
2627,EC,MBC,2025,184062,236547,10
2627,EC,OC,2025,64214,183277,17
2627,EC,SC,2025,187319,232573,7
2627,EC,SCA,2025,209176,231369,2
2627,EE,BC,2025,220793,237888,4
2627,EE,MBC,2025,213451,238214,7
2627,EE,OC,2025,117050,213165,16
2627,EE,SC,2025,231964,238867,4
2627,EE,SCA,2025,227072,227072,1
2627,IT,BC,2025,207687,236299,7
2627,IT,MBC,2025,194362,234078,9
2627,IT,OC,2025,45470,192982,17
2627,IT,SC,2025,218586,228959,2
2627,ME,BC,2025,212604,217583,4
2627,ME,MBC,2025,216766,239186,7
2627,ME,OC,2025,130250,212116,17
2627,ME,SC,2025,214220,233573,5
2627,ME,SCA,2025,218052,218052,1
2627,ME,ST,2025,238844,238844,1
2628,AD,BC,2025,123565,193549,17
2628,AD,BCM,2025,180872,182272,2
2628,AD,MBC,2025,108395,148365,13
2628,AD,OC,2025,59349,123085,19
2628,AD,SC,2025,185405,229879,6
2628,AD,SCA,2025,198836,212547,2
2628,AM,BC,2025,154615,172572,14
2628,AM,BCM,2025,199089,224068,2
2628,AM,MBC,2025,153887,177072,11
2628,AM,OC,2025,88200,152819,15
2628,AM,SC,2025,173408,173408,1
2628,AM,ST,2025,156906,156906,1
2628,BM,BC,2025,208788,238781,7
2628,BM,BCM,2025,217636,217636,1
2628,BM,MBC,2025,210427,235834,10
2628,BM,OC,2025,126805,207771,17
2628,BM,SC,2025,217398,236775,4
2628,BM,SCA,2025,226719,236749,2
2628,CS,BC,2025,129998,196173,28
2628,CS,BCM,2025,186642,227525,2
2628,CS,MBC,2025,132007,170885,22
2628,CS,OC,2025,33148,129569,32
2628,CS,SC,2025,91234,238431,7
2628,CS,SCA,2025,236434,236434,1
2628,EC,BC,2025,161302,199692,13
2628,EC,BCM,2025,227944,227944,1
2628,EC,MBC,2025,161690,187275,11
2628,EC,OC,2025,78144,161036,17
2628,EC,SC,2025,222136,222136,1
2628,EC,ST,2025,161119,161119,1
2628,EE,BC,2025,187223,220578,14
2628,EE,MBC,2025,186664,202643,10
2628,EE,OC,2025,100882,185641,17
2628,EE,SC,2025,215418,232960,4
2628,EE,ST,2025,202005,202005,1
2628,ME,BC,2025,203027,218745,4
2628,ME,MBC,2025,196698,207636,6
2628,ME,OC,2025,95093,196682,9
2628,ME,SC,2025,233514,233514,1
2628,ME,ST,2025,235733,235733,1
2628,SC,BC,2025,145945,194536,14
2628,SC,MBC,2025,154764,183092,10
2628,SC,OC,2025,6352,138541,17
2628,SC,SC,2025,188174,205589,2
2630,AD,BC,2025,93737,134295,10
2630,AD,BCM,2025,149695,165044,2
2630,AD,MBC,2025,110292,146886,7
2630,AD,OC,2025,24952,105870,11
2630,AD,SC,2025,144406,224302,5
2630,CS,BC,2025,88698,128250,10
2630,CS,MBC,2025,100147,174916,6
2630,CS,OC,2025,42427,83182,11
2630,CS,SC,2025,125253,184937,6
2630,EC,BC,2025,109006,161366,12
2630,EC,BCM,2025,162475,162475,1
2630,EC,MBC,2025,108526,205117,9
2630,EC,OC,2025,26255,105027,13
2630,EC,SC,2025,166342,224251,7
2630,EC,SCA,2025,223104,233088,2
2630,EE,BC,2025,174501,202535,10
2630,EE,BCM,2025,189943,220008,2
2630,EE,MBC,2025,174509,229261,10
2630,EE,OC,2025,119108,172975,14
2630,EE,SC,2025,198092,236591,3
2630,IT,BC,2025,112382,149215,10
2630,IT,BCM,2025,128204,128204,1
2630,IT,MBC,2025,123485,164098,7
2630,IT,OC,2025,45108,123210,11
2630,IT,SC,2025,187435,239190,5
2630,ME,BC,2025,210189,238092,11
2630,ME,MBC,2025,211026,238528,8
2630,ME,OC,2025,162270,205825,14
2630,ME,SC,2025,207670,226789,3
2632,AM,BC,2025,174902,231649,14
2632,AM,BCM,2025,206238,206238,1
2632,AM,MBC,2025,174406,201609,15
2632,AM,OC,2025,29694,172608,22
2632,AM,SC,2025,227482,227482,1
2632,BM,MBC,2025,233342,236526,2
2632,BM,OC,2025,158864,228570,16
2632,BM,SC,2025,231599,234029,2
2632,CS,BC,2025,157894,232243,37
2632,CS,BCM,2025,193281,234820,4
2632,CS,MBC,2025,157476,193504,32
2632,CS,OC,2025,59619,157066,49
2632,CS,SC,2025,167784,233468,3
2632,CS,SCA,2025,195625,195625,1
2632,EC,BC,2025,161090,206486,22
2632,EC,BCM,2025,193758,199952,2
2632,EC,MBC,2025,155315,187894,17
2632,EC,OC,2025,11459,155149,26
2632,EC,SC,2025,173937,236486,5
2632,EC,SCA,2025,192264,234576,3
2632,EE,BC,2025,192658,234141,9
2632,EE,MBC,2025,188504,219444,7
2632,EE,OC,2025,85326,186340,12
2632,EE,SC,2025,220051,235758,3
2632,IT,BC,2025,164310,236904,18
2632,IT,BCM,2025,181082,223029,3
2632,IT,MBC,2025,169898,201274,17
2632,IT,OC,2025,51777,164289,28
2632,IT,SC,2025,225443,225443,1
2632,IT,SCA,2025,203482,214117,2
2632,ME,BC,2025,236172,238622,5
2632,ME,MBC,2025,237024,237024,1
2632,ME,OC,2025,109340,234822,22
2632,ME,SC,2025,237710,238727,3
2633,AD,OC,2025,170246,227495,5
2633,CS,OC,2025,172552,233562,11
2633,EC,OC,2025,179736,225784,5
2633,ME,OC,2025,233341,233341,1
2633,SC,OC,2025,212936,225180,4
2634,AD,BC,2025,146890,232517,28
2634,AD,BCM,2025,172221,237853,4
2634,AD,MBC,2025,145959,191138,21
2634,AD,OC,2025,30589,141552,32
2634,AD,SC,2025,162221,221018,14
2634,AD,SCA,2025,155097,204084,3
2634,AE,BC,2025,200095,237534,7
2634,AE,MBC,2025,167084,217107,8
2634,AE,OC,2025,62106,158996,12
2634,AE,SC,2025,177269,226277,7
2634,AE,SCA,2025,181590,181590,1
2634,AG,BC,2025,213652,234149,3
2634,AG,MBC,2025,180054,207902,8
2634,AG,OC,2025,56096,177909,11
2634,AG,SC,2025,180867,238687,5
2634,AG,SCA,2025,200476,200476,1
2634,AM,BC,2025,177464,219996,11
2634,AM,BCM,2025,188000,232854,2
2634,AM,MBC,2025,165721,181018,9
2634,AM,OC,2025,27595,165065,14
2634,AM,SC,2025,211955,226707,4
2634,AM,SCA,2025,172073,223779,2
2634,BM,BC,2025,156725,226055,18
2634,BM,MBC,2025,156135,219574,16
2634,BM,OC,2025,54320,153176,24
2634,BM,SC,2025,175482,233428,6
2634,BM,SCA,2025,195704,212417,3
2634,BM,ST,2025,187399,187399,1
2634,CB,BC,2025,95860,216157,10
2634,CB,BCM,2025,214881,214881,1
2634,CB,MBC,2025,151246,179693,7
2634,CB,OC,2025,55724,95580,11
2634,CB,SC,2025,203876,236200,6
2634,CB,SCA,2025,181249,181249,1
2634,CE,BC,2025,218536,236447,3
2634,CE,MBC,2025,194309,218893,7
2634,CE,OC,2025,101579,193546,12
2634,CE,SC,2025,195435,227001,6
2634,CJ,BC,2025,198759,230110,8
2634,CJ,MBC,2025,196343,206180,8
2634,CJ,OC,2025,43950,194482,14
2634,CJ,SC,2025,211347,228930,4
2634,CJ,SCA,2025,228279,228279,1
2634,CS,BC,2025,84079,211194,40
2634,CS,BCM,2025,138617,188339,4
2634,CS,MBC,2025,39893,176080,30
2634,CS,OC,2025,21485,135071,47
2634,CS,SC,2025,137144,235246,19
2634,CS,SCA,2025,193569,220846,3
2634,CS,ST,2025,120272,120272,1
2634,EC,BC,2025,121430,199571,40
2634,EC,BCM,2025,182771,214959,4
2634,EC,MBC,2025,134897,192236,30
2634,EC,OC,2025,51284,137530,46
2634,EC,SC,2025,142229,237533,21
2634,EC,SCA,2025,202615,238772,3
2634,EE,BC,2025,177195,235313,18
2634,EE,BCM,2025,177210,217551,2
2634,EE,MBC,2025,179028,205923,14
2634,EE,OC,2025,73254,176540,21
2634,EE,SC,2025,182257,238435,11
2634,EE,SCA,2025,187463,232422,2
2634,EE,ST,2025,178328,178328,1
2634,FD,BC,2025,136983,228122,8
2634,FD,BCM,2025,162461,162461,1
2634,FD,MBC,2025,137779,190136,8
2634,FD,OC,2025,48587,133830,11
2634,FD,SC,2025,150587,179674,5
2634,FD,SCA,2025,196691,196691,1
2634,IT,BC,2025,101216,216092,40
2634,IT,BCM,2025,131426,205039,4
2634,IT,MBC,2025,75879,167885,29
2634,IT,OC,2025,36111,120542,47
2634,IT,SC,2025,136565,236898,21
2634,IT,SCA,2025,171082,221058,4
2634,ME,BC,2025,186580,232314,9
2634,ME,BCM,2025,212249,212249,1
2634,ME,MBC,2025,188266,206347,6
2634,ME,OC,2025,90946,181083,11
2634,ME,SC,2025,198627,237829,6
2634,ME,SCA,2025,209680,209680,1
2634,PC,BC,2025,191961,233821,7
2634,PC,MBC,2025,214022,232482,8
2634,PC,OC,2025,121511,190316,11
2634,PC,SC,2025,202208,230766,4
2634,SF,BC,2025,192297,237298,7
2634,SF,BCM,2025,210904,210904,1
2634,SF,MBC,2025,195242,224214,8
2634,SF,OC,2025,71579,187882,11
2634,SF,SC,2025,206679,232254,4
2635,AD,MBC,2025,237497,237497,1
2635,AD,OC,2025,25645,236885,21
2635,BM,OC,2025,77096,212992,9
2635,CS,OC,2025,16100,237333,18
2635,EC,BC,2025,217943,217943,1
2635,EC,MBC,2025,226306,226306,1
2635,EC,OC,2025,54558,204591,6
2635,EE,BC,2025,239046,239046,1
2635,EE,OC,2025,135494,236567,6
2635,ME,OC,2025,163753,226233,2
2635,SC,BC,2025,238915,238915,1
2635,SC,MBC,2025,234304,234304,1
2635,SC,OC,2025,140114,224616,11
2636,AD,BC,2025,152970,235076,38
2636,AD,BCM,2025,156036,201671,5
2636,AD,MBC,2025,153972,202754,29
2636,AD,OC,2025,23551,152759,44
2636,AD,SC,2025,157166,229075,22
2636,AD,SCA,2025,212136,229421,4
2636,AM,BC,2025,176931,230325,11
2636,AM,BCM,2025,207800,207800,1
2636,AM,MBC,2025,178318,210673,9
2636,AM,OC,2025,18510,173697,15
2636,AM,SC,2025,181952,225788,8
2636,AM,SCA,2025,179358,184370,2
2636,AM,ST,2025,182561,182561,1
2636,BM,BC,2025,167304,238779,12
2636,BM,BCM,2025,214239,230828,2
2636,BM,MBC,2025,179958,214549,10
2636,BM,OC,2025,56917,164666,16
2636,BM,SC,2025,173719,201943,7
2636,BM,SCA,2025,187481,189479,2
2636,CE,BC,2025,184452,231846,4
2636,CE,MBC,2025,167416,214944,4
2636,CE,OC,2025,47292,166413,5
2636,CE,SC,2025,187515,197584,2
2636,CE,SCA,2025,236438,236438,1
2636,CS,BC,2025,142661,237107,38
2636,CS,BCM,2025,200703,239225,4
2636,CS,MBC,2025,144862,208586,29
2636,CS,OC,2025,63700,142493,45
2636,CS,SC,2025,143035,225921,22
2636,CS,SCA,2025,221166,235538,4
2636,CS,ST,2025,150940,154257,2
2636,EC,BC,2025,101069,224224,27
2636,EC,BCM,2025,174493,209010,3
2636,EC,MBC,2025,123161,170371,19
2636,EC,OC,2025,24750,131870,31
2636,EC,SC,2025,83665,204821,15
2636,EC,SCA,2025,214016,216517,3
2636,EC,ST,2025,169421,196230,2
2636,EE,BC,2025,191366,234696,11
2636,EE,MBC,2025,191978,206619,10
2636,EE,OC,2025,61529,190929,16
2636,EE,SC,2025,199631,222250,7
2636,EE,SCA,2025,206001,206620,2
2636,IT,BC,2025,175720,239033,23
2636,IT,BCM,2025,210997,228628,4
2636,IT,MBC,2025,177290,208302,20
2636,IT,OC,2025,7762,174843,31
2636,IT,SC,2025,176619,226386,15
2636,IT,SCA,2025,177775,194915,2
2636,IT,ST,2025,189820,190466,2
2636,ME,BC,2025,211399,238621,9
2636,ME,BCM,2025,230408,235118,2
2636,ME,MBC,2025,193491,212449,9
2636,ME,OC,2025,129269,192519,16
2636,ME,SC,2025,196036,222086,7
2636,ME,SCA,2025,226608,229366,2
2638,CS,BC,2025,209455,237831,11
2638,CS,MBC,2025,227484,233829,3
2638,CS,OC,2025,45143,208207,32
2638,CS,SC,2025,219309,233177,4
2638,CS,SCA,2025,231321,233221,3
2638,EC,MBC,2025,164020,232354,5
2638,EC,OC,2025,81523,152015,11
2638,EC,SC,2025,190739,236148,2
2638,EC,SCA,2025,153480,153480,1
2638,IT,MBC,2025,237680,237680,1
2638,IT,OC,2025,126008,227390,22
2638,IT,SC,2025,229172,229172,1
2638,IT,SCA,2025,237116,237565,2
2639,AD,BC,2025,173517,238413,30
2639,AD,BCM,2025,186686,231503,3
2639,AD,MBC,2025,171367,202176,32
2639,AD,OC,2025,33369,170417,50
2639,AD,SC,2025,178944,236796,6
2639,AD,SCA,2025,233253,234689,2
2639,AD,ST,2025,183354,183354,1
2639,CS,BC,2025,163809,239027,41
2639,CS,BCM,2025,176983,229942,5
2639,CS,MBC,2025,161438,199546,44
2639,CS,OC,2025,55181,159213,66
2639,CS,SC,2025,173224,238204,5
2639,CS,SCA,2025,212566,238115,3
2639,CS,ST,2025,208158,208158,1
2639,EC,BC,2025,174654,237221,25
2639,EC,BCM,2025,167982,229257,2
2639,EC,MBC,2025,161432,194134,21
2639,EC,OC,2025,58924,161361,33
2639,EC,SC,2025,199726,228787,4
2639,EC,SCA,2025,182784,201867,2
2639,EC,ST,2025,239069,239069,1
2639,EE,BC,2025,195267,233990,5
2639,EE,MBC,2025,194203,205284,6
2639,EE,OC,2025,49708,193354,9
2639,IT,BC,2025,142812,221167,13
2639,IT,BCM,2025,210123,210123,1
2639,IT,MBC,2025,139947,191550,11
2639,IT,OC,2025,76592,136945,18
2639,IT,SC,2025,165036,237600,4
2639,ME,BC,2025,206558,236736,6
2639,ME,MBC,2025,205554,222426,6
2639,ME,OC,2025,95828,202444,8
2639,ME,SC,2025,203167,203167,1
2639,SC,BC,2025,153141,223211,12
2639,SC,MBC,2025,154165,190856,10
2639,SC,OC,2025,59784,150192,17
2639,SC,SC,2025,196879,196879,1
2639,SC,ST,2025,211475,211475,1
2640,AD,BCM,2025,207683,207683,1
2640,AD,MBC,2025,181241,236120,11
2640,AD,OC,2025,22567,181046,16
2640,AD,SC,2025,189582,200626,2
2640,AD,SCA,2025,210331,220729,2
2640,AG,OC,2025,178615,178615,1
2640,CE,MBC,2025,233265,237987,4
2640,CE,OC,2025,72375,232516,9
2640,CE,SC,2025,237527,237783,2
2640,CS,BC,2025,225621,225621,1
2640,CS,MBC,2025,213605,239246,11
2640,CS,OC,2025,37145,213549,34
2640,CS,SC,2025,232856,239247,2
2640,EC,BC,2025,210405,216168,3
2640,EC,MBC,2025,187431,227230,7
2640,EC,OC,2025,63181,187113,16
2640,EC,SC,2025,215382,238046,2
2640,EE,MBC,2025,238271,238747,3
2640,EE,OC,2025,165332,237155,17
2640,IT,BC,2025,235403,235403,1
2640,IT,MBC,2025,225452,239293,10
2640,IT,OC,2025,107588,224664,17
2640,IT,SC,2025,230417,230417,1
2640,ME,MBC,2025,235636,239149,4
2640,ME,OC,2025,103999,232154,17
2641,AD,BC,2025,238764,238764,1
2641,AD,BCM,2025,224014,224014,1
2641,AD,MBC,2025,213871,236354,7
2641,AD,OC,2025,43452,209240,25
2641,CE,OC,2025,139999,223461,3
2641,CS,MBC,2025,217802,236695,5
2641,CS,OC,2025,52241,216601,24
2641,EC,BC,2025,221792,236834,2
2641,EC,MBC,2025,220061,236240,11
2641,EC,OC,2025,125035,217734,17
2641,EE,MBC,2025,235521,235521,1
2641,EE,OC,2025,125988,235191,8
2641,IT,MBC,2025,237962,238860,3
2641,IT,OC,2025,8056,237867,25
2641,ME,MBC,2025,238309,238309,1
2641,ME,OC,2025,155123,238029,9
2642,AD,BC,2025,104136,183781,21
2642,AD,BCM,2025,115339,123644,3
2642,AD,MBC,2025,87175,138934,17
2642,AD,OC,2025,44854,102683,25
2642,AD,SC,2025,127681,169271,13
2642,AD,SCA,2025,163988,226827,3
2642,BM,BC,2025,214121,226804,6
2642,BM,BCM,2025,209114,209114,1
2642,BM,MBC,2025,172912,176539,6
2642,BM,OC,2025,77240,171557,9
2642,BM,SC,2025,191725,201818,4
2642,CE,BC,2025,218186,235537,6
2642,CE,BCM,2025,216158,216158,1
2642,CE,MBC,2025,179319,186297,5
2642,CE,OC,2025,70853,178069,8
2642,CE,SC,2025,182248,211153,4
2642,CE,SCA,2025,228483,228483,1
2642,CS,BC,2025,78228,218714,19
2642,CS,BCM,2025,134735,179453,2
2642,CS,MBC,2025,73729,135164,16
2642,CS,OC,2025,25363,111460,24
2642,CS,SC,2025,119881,227563,13
2642,CS,SCA,2025,157656,164431,3
2642,EC,BC,2025,115641,222594,12
2642,EC,BCM,2025,136804,136804,1
2642,EC,MBC,2025,57253,141722,9
2642,EC,OC,2025,2956,136369,14
2642,EC,SC,2025,150973,198753,7
2642,EC,SCA,2025,137261,137261,1
2642,EE,BC,2025,180154,220148,14
2642,EE,BCM,2025,207084,208723,2
2642,EE,MBC,2025,169626,175772,10
2642,EE,OC,2025,107972,166653,17
2642,EE,SC,2025,202118,208484,8
2642,EE,SCA,2025,186331,235784,2
2642,IT,BC,2025,70355,219828,22
2642,IT,BCM,2025,173118,198420,3
2642,IT,MBC,2025,79020,143835,17
2642,IT,OC,2025,37787,130037,26
2642,IT,SC,2025,116672,186673,12
2642,IT,SCA,2025,209702,209702,1
2642,IT,ST,2025,238062,238062,1
2642,ME,BC,2025,192626,232626,8
2642,ME,BCM,2025,219454,224575,2
2642,ME,MBC,2025,183732,193938,11
2642,ME,OC,2025,97795,183629,16
2642,ME,SC,2025,194120,235461,7
2642,ME,SCA,2025,218623,218623,1
2642,SC,BC,2025,153596,223540,25
2642,SC,BCM,2025,154508,203340,3
2642,SC,MBC,2025,153339,176473,19
2642,SC,OC,2025,30520,150788,30
2642,SC,SC,2025,180962,212663,15
2642,SC,SCA,2025,227920,229500,2
2642,SC,ST,2025,176823,217571,2
2643,AD,BC,2025,139655,237658,18
2643,AD,BCM,2025,146716,202505,4
2643,AD,MBC,2025,142939,217116,22
2643,AD,OC,2025,12404,138351,34
2643,AD,SC,2025,158820,239173,15
2643,AD,SCA,2025,188727,216061,3
2643,AD,ST,2025,202972,202972,1
2643,CS,BC,2025,129313,216487,24
2643,CS,BCM,2025,131912,164155,3
2643,CS,MBC,2025,137966,216829,21
2643,CS,OC,2025,23430,136220,34
2643,CS,SC,2025,132761,236767,14
2643,CS,SCA,2025,161498,210388,3
2643,EC,BC,2025,160179,228890,13
2643,EC,BCM,2025,179480,215208,2
2643,EC,MBC,2025,159148,224700,11
2643,EC,OC,2025,31159,155032,18
2643,EC,SC,2025,170485,237033,8
2643,EC,SCA,2025,192859,205071,2
2643,EE,BC,2025,220770,220770,1
2643,EE,MBC,2025,209447,230728,11
2643,EE,OC,2025,79369,209421,16
2643,EE,SC,2025,217900,234847,4
2643,IT,BC,2025,149045,224933,14
2643,IT,BCM,2025,129072,162717,2
2643,IT,MBC,2025,142532,184113,11
2643,IT,OC,2025,22644,130592,17
2643,IT,SC,2025,130173,220527,8
2643,SC,BC,2025,203008,222490,5
2643,SC,BCM,2025,232674,232674,1
2643,SC,MBC,2025,197220,221525,10
2643,SC,OC,2025,58844,182371,17
2643,SC,SC,2025,184171,235902,9
2646,AD,BC,2025,217464,233851,2
2646,AD,BCM,2025,211962,211962,1
2646,AD,MBC,2025,214569,239107,12
2646,AD,OC,2025,18354,205210,33
2646,AD,SC,2025,207406,230316,3
2646,AM,OC,2025,141684,188181,8
2646,AM,SC,2025,228161,228161,1
2646,CE,OC,2025,98963,213998,7
2646,CS,BC,2025,185971,239050,10
2646,CS,BCM,2025,219191,219334,2
2646,CS,MBC,2025,196434,239126,15
2646,CS,OC,2025,36317,185103,32
2646,CS,SC,2025,185244,237644,5
2646,CS,ST,2025,204611,204611,1
2646,EC,BC,2025,197390,230539,5
2646,EC,MBC,2025,175301,229638,6
2646,EC,OC,2025,61988,173066,16
2646,EC,SC,2025,201559,234432,2
2646,EC,SCA,2025,236048,236048,1
2646,EE,OC,2025,89474,238518,16
2646,IT,BC,2025,182196,234210,7
2646,IT,BCM,2025,176342,204516,2
2646,IT,MBC,2025,187854,226631,9
2646,IT,OC,2025,20528,172796,17
2646,IT,SC,2025,205942,221383,6
2646,IT,SCA,2025,230473,230473,1
2646,ME,OC,2025,76212,238743,14
2647,CS,BC,2025,149624,220085,14
2647,CS,MBC,2025,159264,209737,10
2647,CS,OC,2025,43492,149008,16
2647,CS,SC,2025,151226,235445,5
2647,CS,SCA,2025,163686,163686,1
2647,EC,BC,2025,175114,229644,15
2647,EC,BCM,2025,184507,205891,2
2647,EC,MBC,2025,172332,203868,11
2647,EC,OC,2025,93691,170339,17
2647,EC,SC,2025,197553,237467,3
2647,EC,SCA,2025,229202,230269,2
2647,EE,BC,2025,187796,238238,14
2647,EE,BCM,2025,224462,224462,1
2647,EE,MBC,2025,194220,215745,10
2647,EE,OC,2025,117286,180977,17
2647,EE,SC,2025,231204,235748,2
2647,IT,BC,2025,172316,224320,13
2647,IT,MBC,2025,181773,211435,10
2647,IT,OC,2025,73607,165316,16
2647,IT,SC,2025,225960,238358,3
2647,IT,SCA,2025,165717,165717,1
2647,ME,BC,2025,233518,238517,5
2647,ME,MBC,2025,230066,238678,11
2647,ME,OC,2025,161345,229843,16
2648,AD,BC,2025,124584,199923,11
2648,AD,BCM,2025,218008,218008,1
2648,AD,MBC,2025,113447,153713,8
2648,AD,OC,2025,8792,122288,13
2648,AD,SC,2025,133641,164825,6
2648,AD,SCA,2025,176069,185138,2
2648,AU,BC,2025,234058,234058,1
2648,AU,MBC,2025,232696,239061,10
2648,AU,OC,2025,91606,232267,16
2648,AU,SC,2025,233229,239263,6
2648,AU,SCA,2025,233635,233635,1
2648,AU,ST,2025,236350,236350,1
2648,BM,BC,2025,186078,236056,12
2648,BM,BCM,2025,232400,232400,1
2648,BM,MBC,2025,191774,225375,10
2648,BM,OC,2025,50391,185424,13
2648,BM,SC,2025,209362,224498,6
2648,BM,SCA,2025,201385,201385,1
2648,BM,ST,2025,213810,213810,1
2648,CE,BC,2025,223325,226718,2
2648,CE,MBC,2025,221722,238176,9
2648,CE,OC,2025,103662,220206,17
2648,CE,SC,2025,225951,236519,8
2648,CE,SCA,2025,232835,232835,1
2648,CE,ST,2025,221813,221813,1
2648,CS,BC,2025,122055,188157,11
2648,CS,BCM,2025,144765,218635,2
2648,CS,MBC,2025,111555,163015,8
2648,CS,OC,2025,27177,111815,13
2648,CS,SC,2025,123251,192649,7
2648,CS,SCA,2025,186859,186859,1
2648,EC,BC,2025,157440,212853,12
2648,EC,BCM,2025,226252,226252,1
2648,EC,MBC,2025,157660,189059,10
2648,EC,OC,2025,29805,157180,14
2648,EC,SC,2025,161301,212222,7
2648,EC,SCA,2025,206130,206130,1
2648,EE,BC,2025,188264,238702,10
2648,EE,MBC,2025,191255,217855,11
2648,EE,OC,2025,60041,187189,17
2648,EE,SC,2025,199334,218870,8
2648,EE,SCA,2025,207604,207604,1
2648,EE,ST,2025,197792,197792,1
2648,IT,BC,2025,86479,199785,12
2648,IT,BCM,2025,173604,173604,1
2648,IT,MBC,2025,127027,176790,9
2648,IT,OC,2025,29071,135537,15
2648,IT,SC,2025,127053,174017,6
2648,IT,SCA,2025,170535,171823,2
2648,ME,BC,2025,215565,228374,2
2648,ME,MBC,2025,209525,234571,11
2648,ME,OC,2025,42950,207349,17
2648,ME,SC,2025,228762,235011,8
2648,ME,SCA,2025,215951,224763,2
2650,AD,BC,2025,183559,239243,22
2650,AD,BCM,2025,210540,210540,1
2650,AD,MBC,2025,180586,227515,21
2650,AD,OC,2025,68218,178479,34
2650,AD,SC,2025,180548,235551,17
2650,AD,SCA,2025,227127,232052,4
2650,AM,BC,2025,200339,236768,6
2650,AM,MBC,2025,209838,235575,10
2650,AM,OC,2025,61027,197356,17
2650,AM,SC,2025,224905,237811,8
2650,AM,SCA,2025,235885,235885,1
2650,CS,BC,2025,173670,238181,21
2650,CS,MBC,2025,173630,238425,20
2650,CS,OC,2025,55053,172439,34
2650,CS,SC,2025,181920,237267,16
2650,CS,SCA,2025,195611,235327,3
2650,CS,ST,2025,193478,193478,1
2650,EC,BC,2025,195986,224284,9
2650,EC,BCM,2025,219545,219545,1
2650,EC,MBC,2025,198460,239068,9
2650,EC,OC,2025,49979,193858,17
2650,EC,SC,2025,204490,238401,8
2650,EC,SCA,2025,238965,238965,1
2650,IT,BC,2025,165397,229456,12
2650,IT,BCM,2025,236529,236529,1
2650,IT,MBC,2025,162051,230989,11
2650,IT,OC,2025,41453,159214,17
2650,IT,SC,2025,159742,213902,8
2650,IT,SCA,2025,206625,206625,1
2650,ME,BC,2025,233445,238450,3
