college_code,branch_code,community,predicted_closing_rank_2026
4917,CS,BC,123832
4917,CS,MBC,139453
4917,CS,OC,82710
4917,CS,SC,235256
4917,CS,SCA,185521
4917,EC,BC,136478
4917,EC,MBC,170655
4917,EC,OC,101775
4917,EC,SC,243781
4917,EC,SCA,235253
4917,EE,BC,159051
4917,EE,MBC,211553
4917,EE,OC,142084
4917,EE,SC,174116
4917,EE,ST,154682
4917,IT,BC,123420
4917,IT,MBC,156516
4917,IT,OC,97995
4917,IT,SC,238182
4917,IT,SCA,224293
4917,ME,BC,186643
4917,ME,MBC,192773
4917,ME,OC,150285
4917,ME,SC,216286
4917,SC,BC,136165
4917,SC,MBC,142074
4917,SC,OC,102003
4917,SC,SC,238684
4925,AD,OC,248685
4925,AU,OC,196136
4925,CH,OC,40055
4925,CS,OC,257586
4925,FD,OC,195960
4925,IT,OC,233003
4925,MD,OC,230157
4925,PC,OC,250508
4925,PH,OC,205270
4927,AD,OC,208709
4927,AM,OC,238929
4927,AU,OC,163729
4927,CE,OC,151689
4927,CS,BC,210944
4927,CS,MBC,154839
4927,CS,OC,233905
4927,CS,SC,153687
4927,EC,OC,250096
4927,EE,OC,222934
4927,IT,OC,162410
4927,ME,OC,119639
4928,AD,BC,231193
4928,AD,MBC,231134
4928,AD,OC,149795
4928,AD,SC,227739
4928,CE,OC,245023
4928,CS,BC,177757
4928,CS,MBC,243782
4928,CS,OC,147081
4928,CS,SC,222099
4928,EC,BC,194716
4928,EC,MBC,134607
4928,EC,OC,148959
4928,EC,SC,165547
4928,EE,BC,238659
4928,EE,OC,201022
4928,ME,BC,209340
4928,ME,MBC,229926
4928,ME,OC,187012
4929,AD,OC,222122
4929,CE,OC,238671
4929,CS,BC,150100
4929,CS,MBC,151673
4929,CS,OC,239708
4929,CS,SC,152123
4929,EC,BC,154375
4929,EC,OC,189852
4929,EC,SC,153416
4929,EE,OC,180708
4929,ME,OC,178690
4931,AD,BC,244446
4931,AD,MBC,245133
4931,AD,OC,163332
4931,AD,SC,243828
4931,AD,ST,166204
4931,CE,OC,236482
4931,CS,BC,244601
4931,CS,MBC,229622
4931,CS,OC,137356
4931,CS,SC,213351
4931,CS,ST,207364
4931,EC,BC,237249
4931,EC,MBC,219834
4931,EC,OC,164968
4931,EC,SC,217565
4931,EE,BC,240032
4931,EE,MBC,238905
4931,EE,OC,212171
4931,EE,SC,153281
4931,ME,BC,222160
4931,ME,MBC,230133
4931,ME,OC,191738
4932,AD,OC,212264
4932,BM,OC,232212
4932,CS,OC,146166
4932,EC,OC,194264
4932,IT,OC,53533
4933,AD,BC,254829
4933,AD,MBC,218494
4933,AD,OC,227484
4933,AD,SC,258994
4933,AD,SCA,239826
4933,CS,BC,246712
4933,CS,MBC,233434
4933,CS,OC,218932
4933,CS,SC,238486
4933,CS,SCA,242887
4933,EC,BC,243625
4933,EC,MBC,165393
4933,EC,OC,214499
4933,EC,SC,248798
4933,EC,SCA,175538
4933,EE,BC,225939
4933,EE,MBC,243128
4933,EE,OC,193125
4933,EE,SC,215790
4933,ME,BC,193905
4933,ME,OC,244644
4933,ME,SC,191845
4934,AD,BC,213129
4934,AD,MBC,187231
4934,AD,OC,174689
4934,AD,SC,241844
4934,BM,BC,247977
4934,BM,MBC,241746
4934,BM,OC,204220
4934,BM,SC,242754
4934,BM,SCA,169987
4934,CS,BC,225317
4934,CS,MBC,195689
4934,CS,OC,190223
4934,CS,SC,236093
4934,CS,SCA,208165
4934,EC,BC,246710
4934,EC,MBC,211187
4934,EC,OC,216699
4934,EC,SC,248573
4934,EC,SCA,190303
4934,EE,BC,247330
4934,EE,MBC,237903
4934,EE,OC,193598
4934,EE,SC,241129
4934,IT,BC,221651
4934,IT,MBC,231296
4934,IT,OC,116804
4934,IT,SC,143358
4934,IT,SCA,235707
4934,ME,BC,247455
4934,ME,MBC,248580
4934,ME,OC,244762
4934,ME,SC,248666
4938,AD,OC,239718
4938,AG,OC,226909
4938,CS,BC,194962
4938,CS,MBC,194525
4938,CS,OC,239020
4938,EE,OC,137225
4941,AD,BC,237059
4941,AD,MBC,210759
4941,AD,OC,185300
4941,AD,SC,214914
4941,AD,SCA,202844
4941,CS,BC,233222
4941,CS,MBC,231518
4941,CS,OC,163333
4941,CS,SC,195552
4941,CS,SCA,209599
4941,EC,BC,246607
4941,EC,MBC,247848
4941,EC,OC,220846
4941,EC,SC,247854
4941,EC,SCA,230761
4941,EE,OC,246972
4941,ME,OC,189708
4941,SC,BC,236464
4941,SC,MBC,232915
4941,SC,OC,211320
4941,SC,SC,231083
4941,SC,SCA,229914
4943,AE,OC,232746
4943,CE,OC,235402
4943,CS,BC,243541
4943,CS,MBC,247753
4943,CS,OC,215875
4943,EC,OC,247749
4943,EE,OC,243256
4943,ME,OC,234795
4944,AD,BC,224562
4944,AD,MBC,241491
4944,AD,OC,139082
4944,AD,SC,250820
4944,AD,SCA,154040
4944,CE,BC,215321
4944,CE,OC,196704
4944,CS,BC,185124
4944,CS,MBC,242072
4944,CS,OC,105811
4944,CS,SC,249099
4944,EC,BC,234434
4944,EC,MBC,206972
4944,EC,OC,126669
4944,EC,SC,182980
4944,EC,ST,110189
4944,EE,BC,245895
4944,EE,OC,216688
4944,EE,SC,150024
4944,IT,BC,231363
4944,IT,MBC,204759
4944,IT,OC,184473
4944,IT,SC,250256
4946,AD,BC,241663
4946,AD,MBC,221549
4946,AD,OC,161721
4946,AD,SC,212780
4946,CE,OC,136559
4946,CS,BC,222814
4946,CS,MBC,245196
4946,CS,OC,156830
4946,CS,SC,235634
4946,CS,ST,190073
4946,EC,BC,237441
4946,EC,MBC,214681
4946,EC,OC,205396
4946,EE,BC,232911
4946,EE,MBC,236407
4946,EE,OC,213794
4946,IT,BC,234863
4946,IT,MBC,235690
4946,IT,OC,155503
4946,IT,SC,212477
4946,ME,BC,248327
4946,ME,MBC,226036
4946,ME,OC,186646
4946,ME,SC,235757
4948,CS,OC,152292
4948,FT,OC,142750
4949,AD,BC,237597
4949,AD,MBC,232903
4949,AD,OC,185253
4949,AD,SC,228595
4949,AD,SCA,211721
4949,CE,BC,239019
4949,CE,OC,222845
4949,CS,BC,232889
4949,CS,MBC,246093
4949,CS,OC,165395
4949,CS,SC,240715
4949,CS,SCA,231724
4949,EC,BC,245112
4949,EC,MBC,248200
4949,EC,OC,225910
4949,EC,SC,191720
4949,EE,OC,245048
4949,IN,OC,202157
4949,IT,BC,203387
4949,IT,MBC,237454
4949,IT,OC,166138
4949,IT,SC,235148
4949,IT,SCA,237830
4949,ME,BC,247973
4949,ME,MBC,233618
4949,ME,OC,236854
4949,ME,SC,234257
4949,MU,OC,170970
4949,MZ,OC,235020
4952,AD,BC,195800
4952,AD,MBC,196546
4952,AD,OC,246144
4952,AD,SC,196876
4952,AM,OC,252976
4952,CE,OC,159711
4952,CS,BC,195740
4952,CS,OC,247697
4952,CS,SC,191578
4952,EC,BC,152433
4952,EC,OC,234409
4952,EE,OC,229051
4952,IT,OC,245462
4952,ME,OC,203732
4953,AM,BC,238048
4953,AM,MBC,158530
4953,AM,OC,238918
4953,AM,SC,163524
4953,AM,SCA,170193
4953,CE,OC,176709
4953,CS,BC,247607
4953,CS,MBC,211510
4953,CS,OC,244278
4953,CS,SC,225262
4953,EC,BC,172594
4953,EC,OC,246765
4953,EE,OC,215538
4953,IT,BC,183602
4953,IT,MBC,155855
4953,IT,OC,221052
4953,ME,OC,238947
4954,AD,BC,119871
4954,AD,MBC,158332
4954,AD,OC,71987
4954,AD,SC,240771
4954,CE,BC,221396
4954,CE,MBC,137384
4954,CE,OC,198451
4954,CE,SC,234667
4954,CS,BC,114232
4954,CS,MBC,150069
4954,CS,OC,62605
4954,CS,SC,200050
4954,EC,BC,118366
4954,EC,MBC,114845
4954,EC,OC,83636
4954,EC,SC,236060
4954,EE,BC,133188
4954,EE,MBC,167096
4954,EE,OC,128394
4954,EE,SC,215440
4954,IT,BC,126961
4954,IT,MBC,181882
4954,IT,OC,95075
4954,IT,SC,239124
4954,IT,SCA,164335
4954,ME,BC,237949
4954,ME,MBC,232152
4954,ME,OC,192135
4954,ME,SC,217167
4954,ME,SCA,219054
4955,AD,BC,130116
4955,AD,MBC,148196
4955,AD,OC,80095
4955,AD,SC,211115
4955,AD,SCA,48468
4955,AD,ST,217345
4955,AM,BC,101886
4955,AM,MBC,109519
4955,AM,OC,70834
4955,AM,SC,162535
4955,CB,BC,92227
4955,CB,MBC,125287
4955,CB,OC,75553
4955,CB,SC,160977
4955,CE,BC,164785
4955,CE,MBC,148569
4955,CE,OC,124041
4955,CE,SC,186125
4955,CS,BC,93138
4955,CS,MBC,144906
4955,CS,OC,52941
4955,CS,SC,237862
4955,CS,SCA,98138
4955,CS,ST,232595
4955,EC,BC,132422
4955,EC,MBC,160428
4955,EC,OC,76453
4955,EC,SC,178720
4955,EC,SCA,113766
4955,EE,BC,148482
4955,EE,MBC,167845
4955,EE,OC,105544
4955,EE,SC,235266
4955,IT,BC,113118
4955,IT,MBC,154607
4955,IT,OC,89039
4955,IT,SC,226886
4955,IT,SCA,103414
4955,ME,BC,211092
4955,ME,MBC,186965
4955,ME,OC,121458
4955,ME,SC,210629
4956,CE,OC,33886
4956,CS,BC,170957
4956,CS,MBC,139603
4956,CS,OC,168482
4956,EC,OC,163941
4956,EE,OC,171672
4956,IC,OC,244152
4957,AD,BC,203086
4957,AD,MBC,235187
4957,AD,OC,150591
4957,AD,SC,248500
4957,CS,BC,221522
4957,CS,MBC,240417
4957,CS,OC,151180
4957,CS,SC,235438
4957,CS,SCA,135624
4957,EC,BC,216267
4957,EC,MBC,240842
4957,EC,OC,201053
4957,EC,SC,220328
4957,IT,BC,222918
4957,IT,MBC,230090
4957,IT,OC,182984
4957,IT,SC,245344
4957,IT,SCA,99408
4957,ME,BC,236645
4957,ME,MBC,169114
4957,ME,OC,221908
4957,ME,SC,246448
4959,AD,BC,99259
4959,AD,MBC,128307
4959,AD,OC,68817
4959,AD,SC,240955
4959,AD,SCA,182951
4959,BT,BC,159222
4959,BT,MBC,179616
4959,BT,OC,113044
4959,BT,SC,236335
4959,CE,BC,110615
4959,CE,MBC,228064
4959,CE,OC,95914
4959,CE,SC,213526
4959,CS,BC,94735
4959,CS,MBC,88076
4959,CS,OC,51779
4959,CS,SC,225839
4959,CS,SCA,227789
4959,CS,ST,230607
4959,EC,BC,98620
4959,EC,MBC,107123
4959,EC,OC,73438
4959,EC,SC,179587
4959,EC,SCA,146782
4959,EE,BC,126856
4959,EE,MBC,162253
4959,EE,OC,109685
4959,EE,SC,122930
4959,IT,BC,96507
4959,IT,MBC,127136
4959,IT,OC,74323
4959,IT,SC,239313
4959,IT,SCA,226611
4959,ME,BC,131254
4959,ME,MBC,163815
4959,ME,OC,108938
4959,ME,SC,244951
4959,MZ,BC,143696
4959,MZ,MBC,158247
4959,MZ,OC,111351
4959,MZ,SC,221964
4960,AD,BC,61255
4960,AD,MBC,60599
4960,AD,OC,36288
4960,AD,SC,166379
4960,AD,SCA,242371
4960,BM,BC,235169
4960,BM,MBC,143590
4960,BM,OC,92843
4960,BM,SC,239357
4960,BT,BC,134443
4960,BT,MBC,121470
4960,BT,OC,58801
4960,BT,SC,202651
4960,BT,SCA,148455
4960,CE,BC,155365
4960,CE,MBC,151744
4960,CE,OC,81619
4960,CE,SC,218935
4960,CE,SCA,148949
4960,CS,BC,37284
4960,CS,MBC,51974
4960,CS,OC,24451
4960,CS,SC,140626
4960,CS,SCA,141552
4960,EC,BC,43539
4960,EC,MBC,50442
4960,EC,OC,29406
4960,EC,SC,152155
4960,EC,SCA,191002
4960,EE,BC,66782
4960,EE,MBC,100504
4960,EE,OC,51147
4960,EE,SC,178942
4960,EE,SCA,192960
4960,EE,ST,220787
4960,IT,BC,49250
4960,IT,MBC,64973
4960,IT,OC,35632
4960,IT,SC,177591
4960,IT,SCA,66715
4960,ME,BC,97441
4960,ME,MBC,139828
4960,ME,OC,72823
4960,ME,SC,214712
4960,ME,SCA,128930
4960,ME,ST,138669
4961,AD,OC,143620
4961,CE,OC,191502
4961,CS,BC,189239
4961,CS,OC,228990
4961,CS,SC,170479
4961,EC,BC,140418
4961,EC,OC,245908
4961,EE,OC,244506
4961,ME,OC,245352
4961,SC,OC,175582
4962,AD,BC,36291
4962,AD,MBC,47567
4962,AD,OC,26542
4962,AD,SC,128300
4962,AD,SCA,116957
4962,CE,BC,108168
4962,CE,MBC,129942
4962,CE,OC,64515
4962,CE,SC,214134
4962,CS,BC,32566
4962,CS,MBC,33621
4962,CS,OC,17346
4962,CS,SC,101689
4962,CS,SCA,77681
4962,EC,BC,34317
4962,EC,MBC,52342
4962,EC,OC,23766
4962,EC,SC,136068
4962,EC,SCA,233555
4962,EC,ST,179794
4962,EE,BC,43926
4962,EE,MBC,67826
4962,EE,OC,36428
4962,EE,SC,144252
4962,IT,BC,33794
4962,IT,MBC,49446
4962,IT,OC,23601
4962,IT,SC,123861
4962,IT,SCA,135445
4962,ME,BC,76056
4962,ME,MBC,127109
4962,ME,OC,57450
4962,ME,SC,234699
4962,ME,SCA,234868
4964,AD,BC,243499
4964,AD,MBC,218643
4964,AD,OC,164172
4964,AD,SC,199793
4964,AE,BC,247281
4964,AE,MBC,243152
4964,AE,OC,232509
4964,AE,SC,248495
4964,AE,SCA,235211
4964,AM,BC,236218
4964,AM,MBC,253766
4964,AM,OC,193873
4964,AM,SC,226557
4964,BM,OC,237749
4964,CE,OC,241480
4964,CS,BC,218859
4964,CS,MBC,235482
4964,CS,OC,134752
4964,CS,SC,215957
4964,CS,SCA,230602
4964,EC,BC,246677
4964,EC,MBC,245667
4964,EC,OC,193371
4964,EC,SC,233288
4964,EE,BC,244798
4964,EE,MBC,248191
4964,EE,OC,224221
4964,EE,SC,176425
4964,ME,BC,249115
4964,ME,MBC,239252
4964,ME,OC,236497
4964,ME,SC,244349
4964,MR,OC,117278
4964,MU,OC,246570
4965,AD,BC,124200
4965,AD,MBC,140010
4965,AD,OC,99307
4965,AD,SC,245230
4965,AD,SCA,105246
4965,BM,BC,241527
4965,BM,MBC,209370
4965,BM,OC,161732
4965,BM,SC,246336
4965,BT,BC,190877
4965,BT,MBC,184616
4965,BT,OC,138370
4965,BT,SC,240568
4965,BT,SCA,236481
4965,CE,BC,185717
4965,CE,MBC,226168
4965,CE,OC,150702
4965,CE,SC,250743
4965,CS,BC,125993
4965,CS,MBC,146808
4965,CS,OC,80481
4965,CS,SC,244269
4965,CS,SCA,188950
4965,EC,BC,162371
4965,EC,MBC,149639
4965,EC,OC,103298
4965,EC,SC,239287
4965,EC,SCA,213598
4965,EE,BC,233412
4965,EE,MBC,191847
4965,EE,OC,144891
4965,EE,SC,213385
4965,EE,SCA,202391
4965,IT,BC,138751
4965,IT,MBC,150920
4965,IT,OC,108345
4965,IT,SC,237593
4965,ME,BC,232019
4965,ME,MBC,225847
4965,ME,OC,182556
4965,ME,SC,226746
4966,AD,BC,218941
4966,AD,MBC,211689
4966,AD,OC,129127
4966,AD,SC,251778
4966,CE,BC,239185
4966,CE,OC,245003
4966,CS,BC,219426
4966,CS,MBC,233394
4966,CS,OC,158254
4966,CS,SC,248753
4966,EC,BC,224712
4966,EC,MBC,233607
4966,EC,OC,140684
4966,EC,SC,225926
4966,EE,BC,235988
4966,EE,MBC,195840
4966,EE,OC,190762
4966,EE,SC,151842
4966,ME,BC,236800
4966,ME,MBC,238503
4966,ME,OC,195594
4966,ME,SC,227193
4967,AD,OC,212504
4967,CE,OC,205232
4967,CS,BC,210727
4967,CS,MBC,184422
4967,CS,OC,237188
4967,CS,SC,200308
4967,CS,SCA,197063
4967,EC,BC,191197
4967,EC,MBC,174986
4967,EC,OC,204525
4967,EC,SC,189760
4967,EE,OC,228662
4967,IT,OC,182736
4967,IT,SC,176414
4967,ME,OC,239544
4967,SC,MBC,195641
4967,SC,OC,199102
4968,AD,BC,246926
4968,AD,MBC,185546
4968,AD,OC,243094
4968,AD,SC,238290
4968,CE,OC,155396
4968,CS,BC,242714
4968,CS,MBC,208708
4968,CS,OC,183013
4968,CS,SC,244947
4968,EC,BC,234256
4968,EC,MBC,218112
4968,EC,OC,213912
4968,EC,SC,237141
4968,EE,BC,237906
4968,EE,OC,233463
4968,ME,OC,238796
4968,SC,OC,239100
4969,AD,BC,257995
4969,AD,MBC,235993
4969,AD,OC,217752
4969,AD,SC,178130
4969,CE,OC,212072
4969,CS,BC,240832
4969,CS,MBC,242012
4969,CS,OC,164977
4969,CS,SC,241069
4969,CS,SCA,209527
4969,EC,BC,233807
4969,EC,MBC,214538
4969,EC,OC,154693
4969,EC,SC,203474
4969,EE,BC,209157
4969,EE,MBC,208475
4969,EE,OC,248262
4969,EE,SC,195387
4969,IT,BC,228092
4969,IT,OC,183899
4969,ME,OC,242479
4970,AD,BC,238312
4970,AD,MBC,217483
4970,AD,OC,201744
4970,CE,BC,237800
4970,CE,MBC,236758
4970,CE,OC,226209
4970,CS,BC,183909
4970,CS,MBC,233075
4970,CS,OC,140618
4970,CS,SC,226893
4970,CS,SCA,224373
4970,EC,BC,245289
4970,EC,MBC,242182
4970,EC,OC,184532
4970,EC,SC,200758
4970,EE,OC,243911
4970,ME,MBC,237909
4970,ME,OC,245048
4971,AD,BC,128478
4971,AD,MBC,227480
4971,AD,OC,71724
4971,AD,SC,251823
4971,AD,SCA,174418
4971,CE,BC,142857
4971,CE,MBC,130082
4971,CE,OC,110355
4971,CS,BC,83481
4971,CS,MBC,155768
4971,CS,OC,45437
4971,CS,SC,220632
4971,CS,SCA,168567
4971,EC,BC,103431
4971,EC,MBC,183557
4971,EC,OC,53762
4971,EC,SC,197713
4971,EE,BC,142635
4971,EE,MBC,158804
4971,EE,OC,107711
4971,EE,SC,171304
4971,IT,BC,95726
4971,IT,MBC,223294
4971,IT,OC,79885
4971,IT,SC,226999
4971,ME,BC,216843
4971,ME,MBC,234984
4971,ME,OC,165892
4971,ME,SC,229080
4971,SC,BC,94446
4971,SC,MBC,186618
4971,SC,OC,65558
4971,SC,SC,153033
4971,SC,ST,188325
4972,AD,BC,133553
4972,AD,MBC,144520
4972,AD,OC,46366
4972,AD,SC,139752
4972,CE,BC,162987
4972,CE,MBC,143953
4972,CE,OC,152063
4972,CS,BC,166297
4972,CS,MBC,145571
4972,CS,OC,53828
4972,CS,SC,161576
4972,EC,BC,135615
4972,EC,MBC,125894
4972,EC,OC,77714
4972,EC,SC,66106
4972,EE,BC,147915
4972,EE,OC,111982
4972,ME,BC,143231
4972,ME,OC,149908
4974,CE,BC,57882
4974,CE,MBC,56799
4974,CE,OC,40959
4974,CE,SC,103464
4974,CE,SCA,148916
4974,CE,ST,228442
4974,CS,BC,12069
4974,CS,MBC,15519
4974,CS,OC,8250
4974,CS,SC,32196
4974,CS,SCA,87906
4974,CS,ST,62510
4974,EC,BC,17029
4974,EC,MBC,24681
4974,EC,OC,13160
4974,EC,SC,41136
4974,EC,SCA,111243
4974,EC,ST,58571
4974,EE,BC,24985
4974,EE,MBC,33302
4974,EE,OC,18719
4974,EE,SC,59073
4974,EE,SCA,145752
4974,EE,ST,71392
4974,EI,BC,39021
4974,EI,MBC,47385
4974,EI,OC,26221
4974,EI,SC,98685
4974,EI,SCA,125307
4974,IB,BC,78646
4974,IB,MBC,72802
4974,IB,OC,48003
4974,IB,SC,101978
4974,IB,SCA,190400
4974,ME,BC,60942
4974,ME,MBC,69896
4974,ME,OC,42094
4974,ME,SC,102294
4974,ME,SCA,203393
4974,ME,ST,234837
4975,CE,OC,244913
4975,CS,BC,248203
4975,CS,MBC,243358
4975,CS,OC,171449
4975,CS,SC,243750
4975,CS,SCA,191432
4975,EC,BC,245607
4975,EC,MBC,241402
4975,EC,OC,164970
4975,EC,SC,245950
4975,EC,SCA,152340
4975,EE,BC,247337
4975,EE,MBC,184261
4975,EE,OC,243679
4975,EE,SC,176465
4975,ME,BC,236235
4975,ME,OC,235647
4976,AD,OC,227842
4976,AE,OC,242884
4976,AE,SC,176633
4976,AG,OC,243440
4976,CS,BC,239078
4976,CS,MBC,221240
4976,CS,OC,218148
4976,CS,SC,243307
4976,EC,OC,233843
4976,EE,OC,230949
4976,EE,SC,233847
4976,ME,OC,190256
4977,AD,BC,258472
4977,AD,MBC,208430
4977,AD,OC,261341
4977,CE,OC,237850
4977,CS,OC,243568
4977,EC,OC,236669
4977,EE,OC,226700
4977,IT,BC,171007
4977,IT,OC,256790
4977,IT,SC,177527
4977,ME,OC,226535
4978,AE,BC,235059
4978,AE,MBC,238315
4978,AE,OC,242512
4978,AG,OC,239679
4978,AM,BC,238740
4978,AM,MBC,235152
4978,AM,OC,218864
4978,BM,BC,208350
4978,BM,OC,245940
4978,BM,SC,153792
4978,BT,BC,154802
4978,BT,OC,246686
4978,BT,SC,155268
4978,CE,OC,158084
4978,CS,BC,223529
4978,CS,MBC,242378
4978,CS,OC,204042
4978,CS,SC,215706
4978,EC,OC,246976
4978,EE,OC,245963
4978,ME,OC,247983
4978,RM,OC,186805
4978,SC,BC,236402
4978,SC,MBC,225108
4978,SC,OC,216616
4979,AD,OC,182611
4979,CS,BC,161320
4979,CS,MBC,154109
4979,CS,OC,207310
4979,CS,SC,164088
4979,CS,SCA,163358
4979,EC,OC,82226
4979,IT,OC,204891
4980,AD,BC,217402
4980,AD,MBC,180069
4980,AD,OC,116273
4980,AD,SC,208202
4980,CE,BC,219074
4980,CE,OC,187402
4980,CS,BC,207980
4980,CS,MBC,244581
4980,CS,OC,133661
4980,CS,SC,243510
4980,CS,SCA,168764
4980,EC,BC,189806
4980,EC,MBC,231950
4980,EC,OC,140969
4980,EC,SC,61624
4980,EE,BC,221916
4980,EE,MBC,197848
4980,EE,OC,186330
4980,EE,SC,250110
4980,ME,BC,238953
4980,ME,OC,228914
4980,ME,SC,228865
4981,AD,BC,153498
4981,AD,MBC,246187
4981,AD,OC,135271
4981,AD,SC,148200
4981,AM,BC,167156
4981,AM,MBC,237491
4981,AM,OC,139956
4981,AM,SC,187987
4981,CE,BC,245529
4981,CE,OC,217422
4981,CE,SC,238388
4981,CS,BC,150780
4981,CS,MBC,209447
4981,CS,OC,99512
4981,CS,SC,201967
4981,EC,BC,166342
4981,EC,MBC,232362
4981,EC,OC,105187
4981,EC,SC,185333
4981,EC,SCA,156351
4981,EE,BC,223160
4981,EE,MBC,234973
4981,EE,OC,176056
4981,IT,BC,155963
4981,IT,MBC,201075
4981,IT,OC,133149
4981,IT,SC,219035
4981,ME,BC,223925
4981,ME,MBC,230619
4981,ME,OC,184837
4982,AD,OC,231318
4982,AM,OC,200600
4982,CE,OC,153558
4982,CS,BC,225366
4982,CS,MBC,201342
4982,CS,OC,209544
4982,CS,SC,223198
4982,CS,SCA,194114
4982,EC,OC,231525
4982,EE,OC,101681
4982,IT,OC,211757
4982,ME,OC,235011
4982,SC,OC,196004
4983,AE,OC,260489
4983,AG,OC,249505
4983,CE,OC,144455
4983,CS,BC,176564
4983,CS,OC,245986
4983,EC,OC,245984
4983,ME,OC,207031
4983,RM,OC,227297
4984,AD,OC,247327
4984,CE,OC,166285
4984,CS,BC,197593
4984,CS,OC,240031
4984,EC,OC,244080
4984,EE,OC,233948
4984,IT,BC,153223
4984,IT,OC,247291
4984,ME,OC,245776
4986,AD,OC,226408
4986,CS,BC,237972
4986,CS,OC,241047
4986,EC,OC,147724
4986,EE,OC,160395
4986,IT,OC,157368
4986,ME,OC,238630
4989,AD,BC,196792
4989,AD,MBC,210680
4989,AD,OC,125876
4989,AD,SC,237905
4989,AG,BC,141398
4989,AG,OC,238164
4989,AG,SC,193285
4989,AU,OC,236110
4989,BM,BC,238502
4989,BM,MBC,231990
4989,BM,OC,248254
4989,CE,OC,247709
4989,CS,BC,210609
4989,CS,MBC,239869
4989,CS,OC,176868
4989,CS,SC,243864
4989,EC,BC,247996
4989,EC,MBC,250246
4989,EC,OC,211378
4989,EC,SCA,203400
4989,IT,BC,247301
4989,IT,MBC,245073
4989,IT,OC,207007
4989,IT,SC,236421
4989,ME,OC,248563
4992,AM,BC,250934
4992,AM,MBC,243638
4992,AM,OC,190098
4992,AM,SC,228947
4992,AU,OC,130372
4992,BM,OC,232564
4992,CE,BC,231814
4992,CE,OC,222102
4992,CS,BC,244381
4992,CS,MBC,238924
4992,CS,OC,191423
4992,CS,SC,244035
4992,EC,BC,246867
4992,EC,MBC,173900
4992,EC,OC,193250
4992,EC,SC,198046
4992,EC,ST,224283
4992,EE,OC,212793
4992,IT,BC,241831
4992,IT,MBC,153827
4992,IT,OC,233265
4992,IT,SC,173278
4992,ME,BC,237685
4992,ME,OC,241927
4993,AD,BC,242108
4993,AD,MBC,220642
4993,AD,OC,195277
4993,AG,MBC,173762
4993,AG,OC,203817
4993,AM,BC,243628
4993,AM,MBC,238361
4993,AM,OC,224769
4993,BM,BC,208444
4993,BM,MBC,212590
4993,BM,OC,232719
4993,BM,SC,145827
4993,CS,BC,246165
4993,CS,MBC,236273
4993,CS,OC,198636
4993,EC,BC,238794
4993,EC,MBC,246097
4993,EC,OC,215933
4993,EC,SC,221260
4993,EE,OC,243755
4993,IT,BC,246094
4993,IT,MBC,241863
4993,IT,OC,235093
4993,IT,SC,239552
4993,ME,BC,238202
4993,ME,OC,242201
4994,AD,BC,245533
4994,AD,MBC,250074
4994,AD,OC,162930
4994,AD,SC,249372
4994,AD,SCA,193849
4994,CE,BC,243616
4994,CE,MBC,248565
4994,CE,OC,213665
4994,CE,SC,249522
4994,CS,BC,216069
4994,CS,MBC,238947
4994,CS,OC,153702
4994,CS,SC,241477
4994,CS,SCA,171746
4994,EC,BC,244657
4994,EC,MBC,237100
4994,EC,OC,182924
4994,EC,SC,245120
4994,EE,BC,236804
4994,EE,OC,219272
4994,IT,BC,220029
4994,IT,MBC,247774
4994,IT,OC,158388
4994,IT,SC,229858
4994,IT,SCA,113585
4994,ME,BC,243824
4994,ME,MBC,245198
4994,ME,OC,231193
4994,ME,SC,152329
4995,AD,BC,180849
4995,AD,MBC,195891
4995,AD,OC,140517
4995,AD,SC,162379
4995,CS,BC,153945
4995,CS,MBC,195763
4995,CS,OC,133226
4995,CS,SC,193863
4995,CS,SCA,141443
4995,EC,BC,204255
4995,EC,MBC,200101
4995,EC,OC,162214
4995,EC,SC,219068
4995,EE,BC,170313
4995,EE,MBC,158783
4995,EE,OC,211046
4996,AD,BC,248269
4996,AD,MBC,250606
4996,AD,OC,239807
4996,AD,SC,192401
4996,CB,OC,213217
4996,CE,OC,210299
4996,CS,BC,212311
4996,CS,MBC,199280
4996,CS,OC,241585
4996,CS,SC,216766
4996,CS,SCA,232614
4996,EC,BC,162760
4996,EC,MBC,158115
4996,EC,OC,235878
4996,EC,SC,161912
4996,EE,BC,172680
4996,EE,MBC,171722
4996,EE,OC,181239
4996,EE,SC,175859
4996,ME,BC,176513
4996,ME,OC,204082
4998,CS,OC,214639
4998,EC,OC,127225
4999,AD,BC,239219
4999,AD,MBC,241372
4999,AD,OC,176984
4999,AD,SC,250595
4999,AD,SCA,228193
4999,BM,BC,235138
4999,BM,OC,233408
4999,CE,OC,151932
4999,CS,BC,232445
4999,CS,MBC,244099
4999,CS,OC,149395
4999,CS,SC,230666
4999,CS,SCA,229874
4999,EC,BC,245948
4999,EC,MBC,242483
4999,EC,OC,180407
4999,EC,SC,252733
4999,ME,OC,241165
5008,CE,BC,12557
5008,CE,MBC,23904
5008,CE,OC,12228
5008,CE,SC,50726
5008,CE,SCA,61993
5008,CE,ST,83570
5008,CG,BC,6532
5008,CG,MBC,5983
5008,CG,OC,4659
5008,CG,SC,42536
5008,CG,SCA,28772
5008,CG,ST,57950
5008,CM,BC,4983
5008,CM,MBC,5124
5008,CM,OC,3252
5008,CM,SC,23728
5008,CM,SCA,54290
