college_code,college_name,branch_code,branch_name,OC,BC,BCM,MBC,SC,SCA,ST,TOTAL
3825,"St. Joseph's College of Engineering and Technology, A.S.Nagar, Ellupatti, Rawasapatti Post, Inathukanpatti Village, Thanjavur-613403.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),16,13,2,10,7,2,0,50
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli- 621215.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,34,28,4,21,16,2,1,106
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli- 621215.",AG,AGRICULTURAL ENGINEERING,13,11,2,9,7,2,0,44
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli- 621215.",BM,BIO MEDICAL ENGINEERING,14,12,2,9,6,1,1,45
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli- 621215.",CE,CIVIL ENGINEERING,11,11,0,6,6,1,1,36
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli- 621215.",CS,COMPUTER SCIENCE AND ENGINEERING,32,29,4,21,15,3,1,105
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli- 621215.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,32,28,3,22,16,4,0,105
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli- 621215.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,11,9,2,7,6,1,0,36
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli- 621215.",IT,INFORMATION TECHNOLOGY,22,18,3,14,10,3,1,71
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiam, Tiruchirappalli- 621215.",ME,MECHANICAL ENGINEERING,22,18,2,15,11,2,1,71
3829,"M.A.M. College of Engineering and Technology, Trichy- Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,25,21,3,16,12,3,1,81
3829,"M.A.M. College of Engineering and Technology, Trichy- Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",BM,BIO MEDICAL ENGINEERING,12,11,1,8,6,1,1,40
3829,"M.A.M. College of Engineering and Technology, Trichy- Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",CE,CIVIL ENGINEERING,6,6,1,4,2,0,0,19
3829,"M.A.M. College of Engineering and Technology, Trichy- Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",CS,COMPUTER SCIENCE AND ENGINEERING,26,22,3,15,12,3,1,82
3829,"M.A.M. College of Engineering and Technology, Trichy- Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,26,21,3,17,13,2,1,83
3829,"M.A.M. College of Engineering and Technology, Trichy- Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,11,9,2,8,5,1,0,36
3829,"M.A.M. College of Engineering and Technology, Trichy- Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",IT,INFORMATION TECHNOLOGY,14,12,1,9,8,1,0,45
3829,"M.A.M. College of Engineering and Technology, Trichy- Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",ME,MECHANICAL ENGINEERING,4,3,0,3,2,1,0,13
3830,"K. Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Tiruchirappalli- 621112.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,23,19,2,15,11,2,0,72
3830,"K. Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Tiruchirappalli- 621112.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),11,10,2,7,5,1,0,36
3830,"K. Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Tiruchirappalli- 621112.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEMS,10,9,2,7,6,1,0,35
3830,"K. Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Tiruchirappalli- 621112.",CS,COMPUTER SCIENCE AND ENGINEERING,33,29,4,21,16,2,1,106
3830,"K. Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Tiruchirappalli- 621112.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,32,28,4,20,16,4,1,105
3830,"K. Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Tiruchirappalli- 621112.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,11,9,1,8,4,2,1,36
3830,"K. Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Tiruchirappalli- 621112.",IT,INFORMATION TECHNOLOGY,23,18,2,14,11,2,0,70
3830,"K. Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Tiruchirappalli- 621112.",ME,MECHANICAL ENGINEERING,11,9,1,7,5,1,1,35
3831,"Indra Ganesan College of Engineering (Autonomous), Madurai Main Road, Manikandam, Tiruchirappalli-620012.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,14,12,1,8,7,1,1,44
3831,"Indra Ganesan College of Engineering (Autonomous), Madurai Main Road, Manikandam, Tiruchirappalli-620012.",AG,AGRICULTURAL ENGINEERING,13,12,2,9,7,1,0,44
3831,"Indra Ganesan College of Engineering (Autonomous), Madurai Main Road, Manikandam, Tiruchirappalli-620012.",BM,BIO MEDICAL ENGINEERING,14,11,1,10,7,1,0,44
3831,"Indra Ganesan College of Engineering (Autonomous), Madurai Main Road, Manikandam, Tiruchirappalli-620012.",CS,COMPUTER SCIENCE AND ENGINEERING,27,23,4,17,14,3,1,89
3831,"Indra Ganesan College of Engineering (Autonomous), Madurai Main Road, Manikandam, Tiruchirappalli-620012.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,14,12,1,9,7,1,1,45
3831,"Indra Ganesan College of Engineering (Autonomous), Madurai Main Road, Manikandam, Tiruchirappalli-620012.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,9,7,1,5,4,1,0,27
3831,"Indra Ganesan College of Engineering (Autonomous), Madurai Main Road, Manikandam, Tiruchirappalli-620012.",IT,INFORMATION TECHNOLOGY,28,24,3,17,13,3,1,89
3831,"Indra Ganesan College of Engineering (Autonomous), Madurai Main Road, Manikandam, Tiruchirappalli-620012.",ME,MECHANICAL ENGINEERING,7,6,1,5,2,1,0,22
3833,"Parisutham Institute of Technology and Science (Autonomous), NH 67 Ring Road, Nanjikottai, Thanjavur- 613006.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,6,5,1,4,2,0,0,18
3833,"Parisutham Institute of Technology and Science (Autonomous), NH 67 Ring Road, Nanjikottai, Thanjavur- 613006.",AE,AERONAUTICAL ENGINEERING,3,4,1,3,3,0,0,14
3833,"Parisutham Institute of Technology and Science (Autonomous), NH 67 Ring Road, Nanjikottai, Thanjavur- 613006.",CE,CIVIL ENGINEERING,5,3,0,3,2,1,0,14
3833,"Parisutham Institute of Technology and Science (Autonomous), NH 67 Ring Road, Nanjikottai, Thanjavur- 613006.",CS,COMPUTER SCIENCE AND ENGINEERING,25,22,3,16,12,2,1,81
3833,"Parisutham Institute of Technology and Science (Autonomous), NH 67 Ring Road, Nanjikottai, Thanjavur- 613006.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,11,9,2,7,6,1,0,36
3833,"Parisutham Institute of Technology and Science (Autonomous), NH 67 Ring Road, Nanjikottai, Thanjavur- 613006.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,5,4,0,2,2,1,0,14
3833,"Parisutham Institute of Technology and Science (Autonomous), NH 67 Ring Road, Nanjikottai, Thanjavur- 613006.",IT,INFORMATION TECHNOLOGY,11,10,0,8,5,1,1,36
3833,"Parisutham Institute of Technology and Science (Autonomous), NH 67 Ring Road, Nanjikottai, Thanjavur- 613006.",ME,MECHANICAL ENGINEERING,5,3,1,3,2,0,0,14
3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,23,19,1,14,10,2,1,70
3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",CE,CIVIL ENGINEERING,10,9,2,8,5,1,0,35
3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",CS,COMPUTER SCIENCE AND ENGINEERING,22,18,2,14,12,2,1,71
3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",DA,BACHELOR OF DESIGN,6,5,0,4,2,1,0,18
3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,22,20,3,13,11,2,0,71
3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",ME,MECHANICAL ENGINEERING,10,9,2,7,5,1,1,35
3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,11,10,2,7,5,1,0,36
3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),5,6,0,4,3,1,0,19
3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",BM,BIO MEDICAL ENGINEERING,6,4,1,4,3,1,0,19
3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",CE,CIVIL ENGINEERING,7,6,1,5,3,0,1,23
3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",CS,COMPUTER SCIENCE AND ENGINEERING,27,23,2,18,13,2,1,86
3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,22,19,2,15,11,3,0,72
3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,7,5,1,3,2,0,0,18
3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",IT,INFORMATION TECHNOLOGY,20,16,3,12,9,2,1,63
3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",ME,MECHANICAL ENGINEERING,12,11,1,8,7,1,1,41
3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,11,10,1,8,5,1,0,36
3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",BM,BIO MEDICAL ENGINEERING,11,10,1,6,5,1,1,35
3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",CS,COMPUTER SCIENCE AND ENGINEERING,29,24,4,19,14,2,1,93
3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,5,5,0,3,3,1,0,17
3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,5,5,1,3,3,1,0,18
3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",IT,INFORMATION TECHNOLOGY,14,11,2,9,7,1,1,45
3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",ME,MECHANICAL ENGINEERING,6,5,1,4,2,0,0,18
3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),6,4,0,3,3,1,0,17
3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,12,10,2,9,6,1,0,40
3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),8,7,1,6,4,1,0,27
3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",BM,BIO MEDICAL ENGINEERING,6,4,1,3,2,0,0,16
3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",CS,COMPUTER SCIENCE AND ENGINEERING,12,12,1,8,6,1,0,40
3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,14,2,11,8,2,0,54
3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,9,6,1,5,4,1,1,27
3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",IT,INFORMATION TECHNOLOGY,13,11,0,9,7,2,0,42
3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",ME,MECHANICAL ENGINEERING,16,15,2,11,8,1,1,54
3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),6,5,1,2,3,0,1,18
3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District- 622102.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,14,12,2,8,6,2,1,45
3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District- 622102.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEMS,17,15,2,11,8,1,1,55
3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District- 622102.",CE,CIVIL ENGINEERING,18,14,2,10,9,1,0,54
3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District- 622102.",CS,COMPUTER SCIENCE AND ENGINEERING,15,13,2,10,7,2,1,50
3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District- 622102.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,9,6,1,6,4,1,0,27
3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District- 622102.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,16,15,2,11,9,1,1,55
3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District- 622102.",ME,MECHANICAL ENGINEERING,17,14,1,11,9,2,0,54
3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District- 622102.",RM,ROBOTICS AND AUTOMATION,8,8,1,6,3,1,0,27
3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur- 613501.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,7,6,1,5,4,0,1,24
3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur- 613501.",CE,CIVIL ENGINEERING,6,4,0,3,3,1,0,17
3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur- 613501.",CS,COMPUTER SCIENCE AND ENGINEERING,11,10,0,7,6,1,1,36
3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur- 613501.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,8,7,1,5,3,1,0,25
3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur- 613501.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,6,3,1,4,2,1,0,17
3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur- 613501.",IT,INFORMATION TECHNOLOGY,7,7,1,4,4,1,0,24
3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur- 613501.",ME,MECHANICAL ENGINEERING,8,7,1,5,3,1,0,25
3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District- 612503.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,14,12,2,10,7,2,0,47
3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District- 612503.",CE,CIVIL ENGINEERING,18,15,1,10,7,2,1,54
3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District- 612503.",CS,COMPUTER SCIENCE AND ENGINEERING,15,14,2,10,7,2,0,50
3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District- 612503.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,18,14,2,11,8,1,1,55
3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District- 612503.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,16,14,2,11,9,1,1,54
3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District- 612503.",IT,INFORMATION TECHNOLOGY,16,13,2,10,7,1,1,50
3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District- 612503.",ME,MECHANICAL ENGINEERING,16,14,2,11,9,2,0,54
3852,"Sri Bharathi Engineering College for Women, Aranthangi Road, Kaikurichi, Alangudi Taluk, Pudukkottai-622303.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,17,13,2,11,8,1,0,52
3852,"Sri Bharathi Engineering College for Women, Aranthangi Road, Kaikurichi, Alangudi Taluk, Pudukkottai-622303.",CE,CIVIL ENGINEERING,15,14,2,10,8,1,0,50
3852,"Sri Bharathi Engineering College for Women, Aranthangi Road, Kaikurichi, Alangudi Taluk, Pudukkottai-622303.",CS,COMPUTER SCIENCE AND ENGINEERING,16,14,1,10,9,1,1,52
3852,"Sri Bharathi Engineering College for Women, Aranthangi Road, Kaikurichi, Alangudi Taluk, Pudukkottai-622303.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,16,14,2,11,7,2,0,52
3852,"Sri Bharathi Engineering College for Women, Aranthangi Road, Kaikurichi, Alangudi Taluk, Pudukkottai-622303.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,8,6,1,5,4,1,1,26
3852,"Sri Bharathi Engineering College for Women, Aranthangi Road, Kaikurichi, Alangudi Taluk, Pudukkottai-622303.",IT,INFORMATION TECHNOLOGY,15,14,2,9,7,2,1,50
3854,"Mahath Amma Institute of Engineering and Technology, Ariyur, Mathiyanaloor-Post, Annavasal Road, Illupur Taluk, Pudukkottai-622101.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,8,7,1,5,5,1,0,27
3854,"Mahath Amma Institute of Engineering and Technology, Ariyur, Mathiyanaloor-Post, Annavasal Road, Illupur Taluk, Pudukkottai-622101.",AG,AGRICULTURAL ENGINEERING,9,7,1,5,4,1,0,27
3854,"Mahath Amma Institute of Engineering and Technology, Ariyur, Mathiyanaloor-Post, Annavasal Road, Illupur Taluk, Pudukkottai-622101.",CE,CIVIL ENGINEERING,8,6,1,6,4,1,1,27
3854,"Mahath Amma Institute of Engineering and Technology, Ariyur, Mathiyanaloor-Post, Annavasal Road, Illupur Taluk, Pudukkottai-622101.",CS,COMPUTER SCIENCE AND ENGINEERING,9,8,1,6,3,1,0,28
3854,"Mahath Amma Institute of Engineering and Technology, Ariyur, Mathiyanaloor-Post, Annavasal Road, Illupur Taluk, Pudukkottai-622101.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,16,14,2,11,9,1,1,54
3854,"Mahath Amma Institute of Engineering and Technology, Ariyur, Mathiyanaloor-Post, Annavasal Road, Illupur Taluk, Pudukkottai-622101.",IT,INFORMATION TECHNOLOGY,9,8,1,5,4,1,0,28
3854,"Mahath Amma Institute of Engineering and Technology, Ariyur, Mathiyanaloor-Post, Annavasal Road, Illupur Taluk, Pudukkottai-622101.",ME,MECHANICAL ENGINEERING,17,15,1,11,8,1,1,54
3857,"Meenakshi Ramaswamy Engineering College, M.R.Kalvi Nagar, Thathanur Post, Udayarpalayam Taluk, Ariyalur District-621804.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,8,8,1,5,4,1,1,28
3857,"Meenakshi Ramaswamy Engineering College, M.R.Kalvi Nagar, Thathanur Post, Udayarpalayam Taluk, Ariyalur District-621804.",AG,AGRICULTURAL ENGINEERING,9,7,1,6,3,1,0,27
3857,"Meenakshi Ramaswamy Engineering College, M.R.Kalvi Nagar, Thathanur Post, Udayarpalayam Taluk, Ariyalur District-621804.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),8,7,1,5,4,1,1,27
3857,"Meenakshi Ramaswamy Engineering College, M.R.Kalvi Nagar, Thathanur Post, Udayarpalayam Taluk, Ariyalur District-621804.",BM,BIO MEDICAL ENGINEERING,8,7,1,6,4,1,0,27
3857,"Meenakshi Ramaswamy Engineering College, M.R.Kalvi Nagar, Thathanur Post, Udayarpalayam Taluk, Ariyalur District-621804.",CE,CIVIL ENGINEERING,9,7,1,6,3,1,0,27
3857,"Meenakshi Ramaswamy Engineering College, M.R.Kalvi Nagar, Thathanur Post, Udayarpalayam Taluk, Ariyalur District-621804.",CS,COMPUTER SCIENCE AND ENGINEERING,17,15,1,11,9,0,1,54
3857,"Meenakshi Ramaswamy Engineering College, M.R.Kalvi Nagar, Thathanur Post, Udayarpalayam Taluk, Ariyalur District-621804.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,8,7,1,5,5,1,0,27
3857,"Meenakshi Ramaswamy Engineering College, M.R.Kalvi Nagar, Thathanur Post, Udayarpalayam Taluk, Ariyalur District-621804.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,9,8,1,5,4,1,0,28
3857,"Meenakshi Ramaswamy Engineering College, M.R.Kalvi Nagar, Thathanur Post, Udayarpalayam Taluk, Ariyalur District-621804.",ME,MECHANICAL ENGINEERING,9,6,1,6,4,1,0,27
3860,"St.Anne's College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti Taluk, Cuddalore District-607110.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),16,14,2,12,8,2,0,54
3860,"St.Anne's College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti Taluk, Cuddalore District-607110.",CS,COMPUTER SCIENCE AND ENGINEERING,16,15,1,11,9,1,1,54
3860,"St.Anne's College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti Taluk, Cuddalore District-607110.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,14,2,11,8,2,1,55
3860,"St.Anne's College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti Taluk, Cuddalore District-607110.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,17,15,2,11,9,1,0,55
3860,"St.Anne's College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti Taluk, Cuddalore District-607110.",ME,MECHANICAL ENGINEERING,18,14,2,10,7,2,1,54
